point_id,variant,family,topology,nx1,m1,nx2,m2,emitter_units_stage1,emitter_area_um2_stage1,xmis_w_um,corner_label,temp_c,vdd_v,ic1_a,ic2_a,ib1_a,jc1_ma_um2,vce1_v,vce2_v,vbe1_v,idd_a,pdc_w,pdc_violates_10mw,ic1_violates_4p5ma,s11_db_worst,s21_db_min,s21_db_max,s12_db_max,s22_db_worst,gain_in_match_basis_db_min,ga_max_ideal_db_min,ga_max_q10_db_min,nf_sp_db_at_band_lo,nfmin_sp_db_at_band_lo,nfmin290_db_at_band_lo,nfmin290_db_worst,nfmin_reref_delta_db,nf290_db_at_band_lo,nf290_db_worst,nf30015_db_at_band_lo,gain_ac_db_at_band_lo,k_inband_min,mu_inband_min,n_inband_pts_mu_lt_1,n_inband_pts,mag_delta_inband_max,k_broadband_min,mu_broadband_min,f_at_mu_broadband_min_hz,n_broadband_pts_mu_lt_1,n_broadband_pts,s11_mag_broadband_max,s22_mag_broadband_max,model_card_flags
s_ctrl_a8_sf_125c_vdd1.62v,s_ctrl_a8,A1-fixJc-CONTROL,1stage,8,1,-,-,8,0.9216,512,sf,125,1.62,3.822710e-03,3.813730e-03,8.949950e-06,4.1479,0.7216,0.8984,0.7564,4.598150e-03,7.449000e-03,0,0,-3.1251,10.707,10.7838,-92.8338,-0.0048,13.596,42.7707,20.932,2.7061,2.474,3.1258,3.1258,0.6519,3.3989,3.3989,3.3184,10.7838,3.54861396,1.00036518,0,11,0.697397,-2.86979244,0.99999746,5.308844e+08,58,140,0.815975,1.0,in_box
s_ctrl_a8_sf_125c_vdd1.80v,s_ctrl_a8,A1-fixJc-CONTROL,1stage,8,1,-,-,8,0.9216,512,sf,125,1.80,3.898440e-03,3.889260e-03,9.201650e-06,4.2301,0.8855,0.9145,0.7564,4.690380e-03,8.442680e-03,0,0,-3.1202,10.7522,10.8306,-93.203,-0.0046,13.6463,42.9967,20.9837,2.7027,2.4721,3.1237,3.1237,0.6516,3.3949,3.3949,3.3145,10.8306,3.5334875,1.00035016,0,11,0.697807,-2.95281578,0.99999742,5.623413e+08,57,140,0.815998,1.0,in_box
s_ctrl_a8_sf_125c_vdd1.98v,s_ctrl_a8,A1-fixJc-CONTROL,1stage,8,1,-,-,8,0.9216,512,sf,125,1.98,3.976670e-03,3.967270e-03,9.462270e-06,4.315,1.0494,0.9306,0.7563,4.784820e-03,9.473950e-03,0,0,-3.1179,10.796,10.876,-93.4577,-0.0045,13.6927,43.2059,21.0315,2.6992,2.4703,3.1215,3.1215,0.6512,3.3908,3.3908,3.3105,10.876,3.48254923,1.00033514,0,11,0.698013,-3.01670642,0.99999732,5.623413e+08,58,140,0.816016,1.0,in_box
s_ctrl_a8_fs_-40c_vdd1.62v,s_ctrl_a8,A1-fixJc-CONTROL,1stage,8,1,-,-,8,0.9216,512,fs,-40,1.62,3.871020e-03,3.868170e-03,2.780710e-06,4.2003,0.5868,1.0332,0.8981,4.617270e-03,7.479970e-03,0,0,-3.0208,11.846,11.9672,-95.8857,-0.0045,14.8395,44.3416,22.1803,2.5483,2.3453,1.9747,1.9747,-0.3706,2.1529,2.1529,2.0951,11.9672,4.12949198,1.00037065,0,11,0.705872,-2.67779246,0.99999642,5.623413e+08,60,140,0.812488,1.0,in_box
s_ctrl_a8_fs_-40c_vdd1.80v,s_ctrl_a8,A1-fixJc-CONTROL,1stage,8,1,-,-,8,0.9216,512,fs,-40,1.80,3.972920e-03,3.969970e-03,2.894020e-06,4.3109,0.751,1.049,0.8981,4.735020e-03,8.523030e-03,0,0,-3.0154,11.8778,12.0004,-96.1677,-0.0043,14.8769,44.5185,22.2188,2.5441,2.3428,1.9725,1.9725,-0.3703,2.1493,2.1493,2.0915,12.0004,4.11160538,1.0003586,0,11,0.70632,-2.6967595,0.99999645,5.623413e+08,59,140,0.812516,1.0,in_box
s_ctrl_a8_fs_-40c_vdd1.98v,s_ctrl_a8,A1-fixJc-CONTROL,1stage,8,1,-,-,8,0.9216,512,fs,-40,1.98,4.081870e-03,4.078830e-03,3.017530e-06,4.4291,0.9151,1.0649,0.8981,4.859820e-03,9.622430e-03,0,0,-3.0117,11.9094,12.0335,-96.3711,-0.0042,14.9125,44.6822,22.2554,2.5398,2.3401,1.9701,1.9701,-0.37,2.1454,2.1454,2.0878,12.0335,4.06799217,1.00034704,0,11,0.706632,-2.69546627,0.99999642,5.956621e+08,59,140,0.812541,1.0,in_box
s_ctrl_a8_fs_27c_vdd1.62v,s_ctrl_a8,A1-fixJc-CONTROL,1stage,8,1,-,-,8,0.9216,512,fs,27,1.62,3.853140e-03,3.847820e-03,5.253470e-06,4.1809,0.6386,0.9814,0.8435,4.612960e-03,7.472990e-03,0,0,-3.0709,11.4236,11.5273,-94.607,-0.0046,14.3666,43.751,21.7058,2.5916,2.3836,2.4473,2.4473,0.0637,2.6594,2.6594,2.5916,11.5273,3.84106354,1.00036619,0,11,0.701792,-2.7521058,0.99999683,5.623413e+08,59,140,0.813536,1.0,in_box
s_ctrl_a8_fs_27c_vdd1.80v,s_ctrl_a8,A1-fixJc-CONTROL,1stage,8,1,-,-,8,0.9216,512,fs,27,1.80,3.941040e-03,3.935570e-03,5.431580e-06,4.2763,0.8027,0.9973,0.8435,4.716860e-03,8.490340e-03,0,0,-3.0657,11.4608,11.566,-94.9221,-0.0044,14.4092,43.9466,21.7496,2.5882,2.3816,2.4453,2.4453,0.0637,2.6559,2.6559,2.5882,11.566,3.82455888,1.00035309,0,11,0.702231,-2.79261549,0.99999683,5.623413e+08,59,140,0.813574,1.0,in_box
s_ctrl_a8_fs_27c_vdd1.98v,s_ctrl_a8,A1-fixJc-CONTROL,1stage,8,1,-,-,8,0.9216,512,fs,27,1.98,4.033780e-03,4.028150e-03,5.622180e-06,4.3769,0.9667,1.0133,0.8435,4.825520e-03,9.554520e-03,0,0,-3.0624,11.4975,11.6042,-95.1452,-0.0043,14.4493,44.1281,21.7909,2.5845,2.3796,2.4433,2.4433,0.0637,2.6522,2.6522,2.5846,11.6042,3.77844476,1.00034028,0,11,0.702509,-2.81137776,0.99999677,5.956621e+08,58,140,0.813606,1.0,in_box
s_ctrl_a8_fs_125c_vdd1.62v,s_ctrl_a8,A1-fixJc-CONTROL,1stage,8,1,-,-,8,0.9216,512,fs,125,1.62,3.823830e-03,3.814860e-03,8.952990e-06,4.1491,0.7216,0.8984,0.7564,4.602350e-03,7.455800e-03,0,0,-3.1252,10.7077,10.7846,-92.8336,-0.0048,13.5968,42.7714,20.9327,2.706,2.4739,3.1258,3.1258,0.6519,3.3988,3.3988,3.3183,10.7846,3.5482971,1.00036517,0,11,0.697394,-2.87041011,0.99999745,5.308844e+08,58,140,0.815977,1.0,in_box
s_ctrl_a8_fs_125c_vdd1.80v,s_ctrl_a8,A1-fixJc-CONTROL,1stage,8,1,-,-,8,0.9216,512,fs,125,1.80,3.899150e-03,3.889960e-03,9.203580e-06,4.2308,0.8855,0.9145,0.7564,4.694120e-03,8.449420e-03,0,0,-3.1203,10.7527,10.8311,-93.203,-0.0046,13.6467,42.9971,20.9842,2.7026,2.4721,3.1236,3.1236,0.6516,3.3948,3.3948,3.3144,10.8311,3.53330907,1.00035016,0,11,0.697806,-2.95324604,0.99999742,5.623413e+08,57,140,0.816003,1.0,in_box
s_ctrl_a8_fs_125c_vdd1.98v,s_ctrl_a8,A1-fixJc-CONTROL,1stage,8,1,-,-,8,0.9216,512,fs,125,1.98,3.977150e-03,3.967740e-03,9.463540e-06,4.3155,1.0494,0.9306,0.7563,4.788320e-03,9.480870e-03,0,0,-3.1179,10.7963,10.8763,-93.4577,-0.0045,13.693,43.2062,21.0318,2.6992,2.4703,3.1215,3.1215,0.6512,3.3908,3.3908,3.3104,10.8763,3.48244335,1.00033514,0,11,0.698012,-3.01700813,0.99999731,5.623413e+08,58,140,0.816022,1.0,in_box
s_fixj_a10_typ_-40c_vdd1.62v,s_fixj_a10,A1-fixJc,1stage,10,1,-,-,10,1.152,512,typ,-40,1.62,4.810560e-03,4.807010e-03,3.455770e-06,4.1758,0.5865,1.0335,0.8978,5.554980e-03,8.999070e-03,0,1,-3.0618,12.3321,12.477,-93.7708,-0.0076,15.2867,42.524,22.5969,2.2365,2.1133,1.7722,1.7722,-0.3411,1.8796,1.8796,1.8277,12.477,5.3410718,1.00068975,0,11,0.702303,-2.42151757,0.99999569,5.011872e+08,58,140,0.811767,1.0,in_box
s_fixj_a10_typ_-40c_vdd1.80v,s_fixj_a10,A1-fixJc,1stage,10,1,-,-,10,1.152,512,typ,-40,1.80,4.938960e-03,4.935300e-03,3.598850e-06,4.2873,0.7506,1.0494,0.8978,5.699250e-03,1.025860e-02,1,1,-3.0549,12.3563,12.5024,-94.0519,-0.0073,15.3178,42.696,22.6298,2.2332,2.1112,1.7704,1.7704,-0.3408,1.8767,1.8767,1.8249,12.5024,5.31833446,1.00066731,0,11,0.702879,-2.4414842,0.9999957,5.011872e+08,58,140,0.811805,1.0,in_box
s_fixj_a10_typ_-40c_vdd1.98v,s_fixj_a10,A1-fixJc,1stage,10,1,-,-,10,1.152,512,typ,-40,1.98,5.075380e-03,5.071600e-03,3.753870e-06,4.4057,0.9147,1.0653,0.8978,5.851490e-03,1.158590e-02,1,1,-3.0499,12.38,12.5274,-94.2546,-0.0071,15.3467,42.8545,22.6602,2.2298,2.1091,1.7685,1.7685,-0.3405,1.8737,1.8737,1.8219,12.5274,5.26371398,1.0006463,0,11,0.703303,-2.44163031,0.99999566,5.011872e+08,58,140,0.81184,1.0,in_box
s_fixj_a10_typ_27c_vdd1.62v,s_fixj_a10,A1-fixJc,1stage,10,1,-,-,10,1.152,512,typ,27,1.62,4.764730e-03,4.758150e-03,6.490980e-06,4.1361,0.638,0.982,0.843,5.522750e-03,8.946850e-03,0,1,-3.1251,12.0019,12.132,-92.5119,-0.0078,14.8944,42.0069,22.2023,2.279,2.1521,2.2111,2.2111,0.059,2.3407,2.3407,2.279,12.132,4.96624355,1.00068984,0,11,0.697176,-2.48201175,0.99999626,5.011872e+08,58,140,0.812337,1.0,in_box
s_fixj_a10_typ_27c_vdd1.80v,s_fixj_a10,A1-fixJc,1stage,10,1,-,-,10,1.152,512,typ,27,1.80,4.873610e-03,4.866850e-03,6.711790e-06,4.2306,0.8021,0.9979,0.843,5.647630e-03,1.016570e-02,1,1,-3.1179,12.0306,12.162,-92.826,-0.0075,14.9302,42.1964,22.24,2.2764,2.1506,2.2096,2.2096,0.059,2.338,2.338,2.2764,12.162,4.94637871,1.00066537,0,11,0.697774,-2.51887123,0.99999625,5.011872e+08,58,140,0.812388,1.0,in_box
s_fixj_a10_typ_27c_vdd1.98v,s_fixj_a10,A1-fixJc,1stage,10,1,-,-,10,1.152,512,typ,27,1.98,4.988310e-03,4.981360e-03,6.947820e-06,4.3301,0.9661,1.0139,0.8429,5.778260e-03,1.144100e-02,1,1,-3.1131,12.0586,12.1913,-93.0483,-0.0073,14.9631,42.3711,22.2746,2.2737,2.1491,2.2081,2.2081,0.0589,2.3352,2.3352,2.2737,12.1913,4.8902069,1.0006422,0,11,0.698187,-2.53364406,0.99999619,5.011872e+08,57,140,0.812433,1.0,in_box
s_fixj_a10_typ_125c_vdd1.62v,s_fixj_a10,A1-fixJc,1stage,10,1,-,-,10,1.152,512,typ,125,1.62,4.703250e-03,4.692230e-03,1.099100e-05,4.0827,0.7206,0.8994,0.7555,5.481760e-03,8.880450e-03,0,1,-3.2002,11.429,11.5348,-90.7649,-0.0082,14.2495,41.1465,21.5529,2.3837,2.2383,2.846,2.846,0.6077,3.019,3.019,2.9448,11.5348,4.57158238,1.00069726,0,11,0.691132,-2.57982951,0.99999704,4.731513e+08,56,140,0.814307,1.0,in_box
s_fixj_a10_typ_125c_vdd1.80v,s_fixj_a10,A1-fixJc,1stage,10,1,-,-,10,1.152,512,typ,125,1.80,4.795270e-03,4.783990e-03,1.129680e-05,4.1626,0.8845,0.9155,0.7555,5.588490e-03,1.005930e-02,1,1,-3.1929,11.4647,11.572,-91.1327,-0.0078,14.2923,41.3651,21.598,2.3812,2.237,2.8445,2.8445,0.6074,3.016,3.016,2.9418,11.572,4.55439895,1.00066903,0,11,0.691738,-2.65162341,0.99999702,4.731513e+08,56,140,0.814346,1.0,in_box
s_fixj_a10_typ_125c_vdd1.98v,s_fixj_a10,A1-fixJc,1stage,10,1,-,-,10,1.152,512,typ,125,1.98,4.890260e-03,4.878720e-03,1.161310e-05,4.245,1.0484,0.9316,0.7554,5.699660e-03,1.128530e-02,1,1,-3.1886,11.499,11.6078,-91.3864,-0.0076,14.3308,41.5655,21.6385,2.3786,2.2357,2.8429,2.8429,0.6072,3.013,3.013,2.9388,11.6078,4.49422741,1.00064199,0,11,0.692101,-2.70404058,0.99999691,5.011872e+08,56,140,0.814378,1.0,in_box
s_fixj_a10_bcs_-40c_vdd1.62v,s_fixj_a10,A1-fixJc,1stage,10,1,-,-,10,1.152,512,bcs,-40,1.62,4.861620e-03,4.859690e-03,1.884590e-06,4.2202,0.5966,1.0234,0.8892,5.606580e-03,9.082660e-03,0,1,-2.9997,12.5586,12.7143,-96.5802,-0.006,15.5757,43.8011,22.9012,1.9388,1.8732,1.5642,1.5642,-0.309,1.6209,1.6209,1.5749,12.7143,5.69887886,1.0005643,0,11,0.707471,-2.64976942,0.99999517,5.308844e+08,60,140,0.810646,1.0,in_box
s_fixj_a10_bcs_-40c_vdd1.80v,s_fixj_a10,A1-fixJc,1stage,10,1,-,-,10,1.152,512,bcs,-40,1.80,5.016150e-03,5.014140e-03,1.974090e-06,4.3543,0.7607,1.0393,0.8892,5.776950e-03,1.039850e-02,1,1,-2.9939,12.5848,12.7419,-96.8294,-0.0058,15.608,43.974,22.9348,1.9346,1.87,1.5614,1.5614,-0.3086,1.6173,1.6173,1.5714,12.7419,5.65432018,1.00054567,0,11,0.707964,-2.67774088,0.99999511,5.308844e+08,59,140,0.810662,1.0,in_box
s_fixj_a10_bcs_-40c_vdd1.98v,s_fixj_a10,A1-fixJc,1stage,10,1,-,-,10,1.152,512,bcs,-40,1.98,5.182670e-03,5.180580e-03,2.072340e-06,4.4988,0.9247,1.0553,0.8892,5.959290e-03,1.179940e-02,1,1,-2.9894,12.6107,12.7692,-97.0096,-0.0057,15.6386,44.1333,22.9667,1.9303,1.8667,1.5586,1.5586,-0.3081,1.6135,1.6135,1.5677,12.7692,5.58306753,1.00052857,0,11,0.708348,-2.68793605,0.99999501,5.308844e+08,59,140,0.810674,1.0,in_box
s_fixj_a10_bcs_27c_vdd1.62v,s_fixj_a10,A1-fixJc,1stage,10,1,-,-,10,1.152,512,bcs,27,1.62,4.877370e-03,4.873740e-03,3.582960e-06,4.2338,0.6497,0.9703,0.8339,5.635330e-03,9.129240e-03,0,1,-3.0501,12.2575,12.3985,-95.3538,-0.0062,15.2233,43.3265,22.5468,2.003,1.9277,1.9818,1.9818,0.0541,2.0588,2.0588,2.003,12.3985,5.28717127,1.00056474,0,11,0.703361,-2.78310659,0.99999556,5.308844e+08,59,140,0.812817,1.0,in_box
s_fixj_a10_bcs_27c_vdd1.80v,s_fixj_a10,A1-fixJc,1stage,10,1,-,-,10,1.152,512,bcs,27,1.80,5.009270e-03,5.005520e-03,3.723240e-06,4.3483,0.8138,0.9862,0.8339,5.783220e-03,1.040980e-02,1,1,-3.0442,12.2887,12.4313,-95.6322,-0.006,15.2606,43.5186,22.5856,1.9991,1.9249,1.979,1.979,0.0541,2.0549,2.0549,1.9991,12.4313,5.24295026,1.00054411,0,11,0.70386,-2.82938215,0.99999549,5.308844e+08,59,140,0.812836,1.0,in_box
s_fixj_a10_bcs_27c_vdd1.98v,s_fixj_a10,A1-fixJc,1stage,10,1,-,-,10,1.152,512,bcs,27,1.98,5.150170e-03,5.146300e-03,3.874710e-06,4.4706,0.9778,1.0022,0.8339,5.940050e-03,1.176130e-02,1,1,-3.0399,12.3196,12.4638,-95.8312,-0.0058,15.296,43.6959,22.6224,1.9952,1.9221,1.9761,1.9761,0.054,2.0508,2.0508,1.9952,12.4638,5.16896667,1.00052503,0,11,0.704225,-2.85612542,0.99999536,5.308844e+08,59,140,0.812849,1.0,in_box
s_fixj_a10_bcs_125c_vdd1.62v,s_fixj_a10,A1-fixJc,1stage,10,1,-,-,10,1.152,512,bcs,125,1.62,4.881900e-03,4.875730e-03,6.144000e-06,4.2378,0.7349,0.8851,0.7455,5.657880e-03,9.165770e-03,0,1,-3.1075,11.738,11.8552,-93.6505,-0.0065,14.6461,42.5354,21.9658,2.124,2.0267,2.5923,2.5923,0.5655,2.7092,2.7092,2.6405,11.8552,4.84570876,1.00057109,0,11,0.698692,-2.98033401,0.9999962,5.308844e+08,58,140,0.816532,1.0,in_box
s_fixj_a10_bcs_125c_vdd1.80v,s_fixj_a10,A1-fixJc,1stage,10,1,-,-,10,1.152,512,bcs,125,1.80,4.994210e-03,4.987880e-03,6.341580e-06,4.3353,0.8988,0.9012,0.7455,5.786630e-03,1.041590e-02,1,1,-3.1018,11.7771,11.8961,-93.9739,-0.0062,14.691,42.7587,22.0126,2.12,2.024,2.589,2.589,0.565,2.7045,2.7045,2.6358,11.8961,4.79907185,1.00054682,0,11,0.699176,-3.06201702,0.99999609,5.308844e+08,59,140,0.816536,1.0,in_box
s_fixj_a10_bcs_125c_vdd1.98v,s_fixj_a10,A1-fixJc,1stage,10,1,-,-,10,1.152,512,bcs,125,1.98,5.112220e-03,5.105710e-03,6.543640e-06,4.4377,1.0626,0.9174,0.7455,5.919190e-03,1.172000e-02,1,1,-3.0983,11.8154,11.9361,-94.2017,-0.006,14.733,42.9641,22.0562,2.116,2.0213,2.5856,2.5856,0.5644,2.6997,2.6997,2.6311,11.9361,4.71919809,1.00052431,0,11,0.699479,-3.13035686,0.99999591,5.308844e+08,59,140,0.816523,1.0,in_box
s_fixj_a10_wcs_-40c_vdd1.62v,s_fixj_a10,A1-fixJc,1stage,10,1,-,-,10,1.152,512,wcs,-40,1.62,4.728670e-03,4.722510e-03,5.991960e-06,4.1047,0.5745,1.0455,0.9076,5.473480e-03,8.867040e-03,0,1,-3.1298,12.0775,12.2112,-91.186,-0.0093,14.9657,41.32,22.26,2.5664,2.3721,1.9982,1.9982,-0.3739,2.1689,2.1689,2.1107,12.2112,5.03735403,1.00082413,0,11,0.696677,-2.12126029,0.99999642,4.731513e+08,57,140,0.811921,1.0,in_box
s_fixj_a10_wcs_-40c_vdd1.80v,s_fixj_a10,A1-fixJc,1stage,10,1,-,-,10,1.152,512,wcs,-40,1.80,4.834240e-03,4.827920e-03,6.208480e-06,4.1964,0.7386,1.0614,0.9075,5.594930e-03,1.007090e-02,1,1,-3.1216,12.0998,12.2345,-91.4996,-0.009,14.996,41.4904,22.2923,2.5639,2.3711,1.9973,1.9973,-0.3738,2.1667,2.1667,2.1086,12.2345,5.03558734,1.00079813,0,11,0.697356,-2.13130481,0.99999649,4.731513e+08,56,140,0.811992,1.0,in_box
s_fixj_a10_wcs_-40c_vdd1.98v,s_fixj_a10,A1-fixJc,1stage,10,1,-,-,10,1.152,512,wcs,-40,1.98,4.944760e-03,4.938260e-03,6.439510e-06,4.2923,0.9026,1.0774,0.9075,5.721300e-03,1.132820e-02,1,1,-3.116,12.1213,12.257,-91.7233,-0.0087,15.023,41.6471,22.3212,2.5613,2.3701,1.9964,1.9964,-0.3737,2.1644,2.1644,2.1063,12.257,4.99605808,1.00077318,0,11,0.697827,-2.12075765,0.9999965,4.731513e+08,56,140,0.812059,1.0,in_box
s_fixj_a10_wcs_27c_vdd1.62v,s_fixj_a10,A1-fixJc,1stage,10,1,-,-,10,1.152,512,wcs,27,1.62,4.602630e-03,4.591410e-03,1.107050e-05,3.9953,0.6235,0.9965,0.8534,5.361680e-03,8.685930e-03,0,1,-3.2125,11.7044,11.8227,-89.8993,-0.0095,14.5149,40.7431,21.8064,2.5872,2.3995,2.4635,2.4635,0.064,2.655,2.655,2.5873,11.8227,4.71004681,1.00082455,0,11,0.690042,-2.05113342,0.99999718,4.466836e+08,55,140,0.810466,1.0,in_box
s_fixj_a10_wcs_27c_vdd1.80v,s_fixj_a10,A1-fixJc,1stage,10,1,-,-,10,1.152,512,wcs,27,1.80,4.689700e-03,4.678220e-03,1.139260e-05,4.0709,0.7876,1.0124,0.8533,5.464780e-03,9.836600e-03,0,1,-3.2038,11.7304,11.8497,-90.2526,-0.0092,14.5492,40.9292,21.8429,2.5858,2.3994,2.4634,2.4634,0.064,2.6535,2.6535,2.5858,11.8497,4.7151133,1.00079668,0,11,0.690762,-2.07024759,0.99999724,4.466836e+08,54,140,0.810564,1.0,in_box
s_fixj_a10_wcs_27c_vdd1.98v,s_fixj_a10,A1-fixJc,1stage,10,1,-,-,10,1.152,512,wcs,27,1.98,4.780250e-03,4.768510e-03,1.173290e-05,4.1495,0.9516,1.0284,0.8532,5.571260e-03,1.103110e-02,1,1,-3.1982,11.7552,11.8757,-90.498,-0.0089,14.5794,41.1002,21.8752,2.5843,2.3993,2.4633,2.4633,0.064,2.6519,2.6519,2.5843,11.8757,4.67569139,1.00076946,0,11,0.691226,-2.06706327,0.99999723,4.731513e+08,54,140,0.810658,1.0,in_box
s_fixj_a10_wcs_125c_vdd1.62v,s_fixj_a10,A1-fixJc,1stage,10,1,-,-,10,1.152,512,wcs,125,1.62,4.455280e-03,4.436840e-03,1.841250e-05,3.8674,0.7025,0.9175,0.767,5.233820e-03,8.478780e-03,0,0,-3.3142,11.0499,11.143,-88.1156,-0.01,13.768,39.7808,21.0543,2.6765,2.4771,3.1296,3.1296,0.6525,3.3642,3.3642,3.2843,11.143,4.38037057,1.00083494,0,11,0.681953,-1.96693141,0.99999805,4.216965e+08,53,140,0.810325,1.0,in_box
s_fixj_a10_wcs_125c_vdd1.80v,s_fixj_a10,A1-fixJc,1stage,10,1,-,-,10,1.152,512,wcs,125,1.80,4.527290e-03,4.508500e-03,1.884440e-05,3.9299,0.8665,0.9335,0.7669,5.322380e-03,9.580280e-03,0,1,-3.3049,11.0821,11.1764,-88.5365,-0.0096,13.8088,39.9938,21.0978,2.6753,2.4773,3.1298,3.1298,0.6525,3.3628,3.3628,3.2829,11.1764,4.39582613,1.00080363,0,11,0.682716,-2.01482706,0.99999809,4.216965e+08,52,140,0.810419,1.0,in_box
s_fixj_a10_wcs_125c_vdd1.98v,s_fixj_a10,A1-fixJc,1stage,10,1,-,-,10,1.152,512,wcs,125,1.98,4.600330e-03,4.581180e-03,1.928800e-05,3.9933,1.0304,0.9496,0.7668,5.411610e-03,1.071500e-02,1,1,-3.2998,11.1122,11.2075,-88.8176,-0.0093,13.8437,40.1885,21.1351,2.6741,2.4775,3.13,3.13,0.6525,3.3615,3.3615,3.2816,11.2075,4.35493829,1.00077221,0,11,0.683146,-2.04521688,0.99999806,4.216965e+08,52,140,0.810513,1.0,in_box
s_fixj_a10_sf_-40c_vdd1.62v,s_fixj_a10,A1-fixJc,1stage,10,1,-,-,10,1.152,512,sf,-40,1.62,4.809480e-03,4.805930e-03,3.454920e-06,4.1749,0.5865,1.0334,0.8978,5.552250e-03,8.994650e-03,0,1,-3.0618,12.3318,12.4768,-93.7708,-0.0076,15.2864,42.5238,22.5967,2.2366,2.1133,1.7722,1.7722,-0.3411,1.8796,1.8796,1.8277,12.4768,5.34123499,1.00068975,0,11,0.702302,-2.4211579,0.99999569,5.011872e+08,58,140,0.811767,1.0,in_box
s_fixj_a10_sf_-40c_vdd1.80v,s_fixj_a10,A1-fixJc,1stage,10,1,-,-,10,1.152,512,sf,-40,1.80,4.937870e-03,4.934210e-03,3.597940e-06,4.2863,0.7507,1.0494,0.8978,5.696530e-03,1.025380e-02,1,1,-3.0549,12.3561,12.5022,-94.0519,-0.0073,15.3176,42.6958,22.6296,2.2333,2.1112,1.7704,1.7704,-0.3408,1.8767,1.8767,1.8249,12.5022,5.31849437,1.00066731,0,11,0.702878,-2.44110109,0.9999957,5.011872e+08,58,140,0.811805,1.0,in_box
s_fixj_a10_sf_-40c_vdd1.98v,s_fixj_a10,A1-fixJc,1stage,10,1,-,-,10,1.152,512,sf,-40,1.98,5.074270e-03,5.070490e-03,3.752920e-06,4.4047,0.9147,1.0653,0.8978,5.848740e-03,1.158050e-02,1,1,-3.0499,12.3798,12.5271,-94.2547,-0.0071,15.3465,42.8543,22.6599,2.2298,2.1091,1.7686,1.7686,-0.3405,1.8737,1.8737,1.822,12.5271,5.26386129,1.0006463,0,11,0.703302,-2.44122874,0.99999566,5.011872e+08,58,140,0.81184,1.0,in_box
s_fixj_a10_sf_27c_vdd1.62v,s_fixj_a10,A1-fixJc,1stage,10,1,-,-,10,1.152,512,sf,27,1.62,4.763830e-03,4.757250e-03,6.489580e-06,4.1353,0.638,0.982,0.843,5.520260e-03,8.942820e-03,0,1,-3.1251,12.0016,12.1317,-92.512,-0.0078,14.8942,42.0067,22.202,2.2791,2.1521,2.2111,2.2111,0.059,2.3407,2.3407,2.2791,12.1317,4.96641517,1.00068984,0,11,0.697176,-2.48169153,0.99999626,5.011872e+08,58,140,0.812338,1.0,in_box
s_fixj_a10_sf_27c_vdd1.80v,s_fixj_a10,A1-fixJc,1stage,10,1,-,-,10,1.152,512,sf,27,1.80,4.872800e-03,4.866040e-03,6.710510e-06,4.2299,0.8021,0.9979,0.843,5.645250e-03,1.016140e-02,1,1,-3.1179,12.0303,12.1617,-92.826,-0.0075,14.93,42.1962,22.2397,2.2764,2.1506,2.2096,2.2096,0.059,2.338,2.338,2.2764,12.1617,4.94651615,1.00066537,0,11,0.697774,-2.51856765,0.99999625,5.011872e+08,58,140,0.812387,1.0,in_box
s_fixj_a10_sf_27c_vdd1.98v,s_fixj_a10,A1-fixJc,1stage,10,1,-,-,10,1.152,512,sf,27,1.98,4.987560e-03,4.980610e-03,6.946600e-06,4.3295,0.9661,1.0139,0.8429,5.775940e-03,1.143640e-02,1,1,-3.1131,12.0584,12.1911,-93.0484,-0.0073,14.9629,42.3709,22.2744,2.2737,2.1492,2.2081,2.2081,0.0589,2.3352,2.3352,2.2737,12.1911,4.89032438,1.0006422,0,11,0.698186,-2.53334927,0.99999619,5.011872e+08,57,140,0.812433,1.0,in_box
s_fixj_a10_sf_125c_vdd1.62v,s_fixj_a10,A1-fixJc,1stage,10,1,-,-,10,1.152,512,sf,125,1.62,4.702700e-03,4.691680e-03,1.098950e-05,4.0822,0.7206,0.8994,0.7555,5.477980e-03,8.874320e-03,0,1,-3.2002,11.4287,11.5346,-90.765,-0.0082,14.2493,41.1463,21.5526,2.3838,2.2383,2.846,2.846,0.6077,3.0191,3.0191,2.9449,11.5346,4.57171635,1.00069727,0,11,0.691132,-2.57961508,0.99999704,4.731513e+08,56,140,0.814305,1.0,in_box
s_fixj_a10_sf_125c_vdd1.80v,s_fixj_a10,A1-fixJc,1stage,10,1,-,-,10,1.152,512,sf,125,1.80,4.794920e-03,4.783640e-03,1.129590e-05,4.1623,0.8845,0.9155,0.7555,5.586680e-03,1.005600e-02,1,1,-3.1929,11.4646,11.5719,-91.1327,-0.0078,14.2922,41.3649,21.5978,2.3812,2.237,2.8445,2.8445,0.6075,3.016,3.016,2.9419,11.5719,4.5544731,1.00066903,0,11,0.691738,-2.65147144,0.99999702,4.731513e+08,56,140,0.814343,1.0,in_box
s_fixj_a10_sf_125c_vdd1.98v,s_fixj_a10,A1-fixJc,1stage,10,1,-,-,10,1.152,512,sf,125,1.98,4.890030e-03,4.878490e-03,1.161240e-05,4.2448,1.0484,0.9316,0.7554,5.697980e-03,1.128200e-02,1,1,-3.1886,11.4989,11.6077,-91.3864,-0.0076,14.3307,41.5655,21.6385,2.3786,2.2358,2.843,2.843,0.6072,3.013,3.013,2.9389,11.6077,4.49427287,1.00064199,0,11,0.692101,-2.70392945,0.99999691,5.011872e+08,56,140,0.814375,1.0,in_box
