point_id,corner_label,hbt_section,temp_c,nx,vce_v,vbe_v,ic_a,jc_ma_um2,ft_hz,gain_db,nf_db,validity_flags
nx8_fs_-40c_vce1.0v,fs,hbt_typ,-40,8,1.0,0.99,2.177090e-02,23.622938,5.06959E+11,25.049500,1.566090,vbe_high
nx8_fs_-40c_vce1.0v,fs,hbt_typ,-40,8,1.0,1.01,2.686890e-02,29.154622,4.8995E+11,25.419700,1.597340,ic_high;vbe_high
nx8_fs_-40c_vce1.0v,fs,hbt_typ,-40,8,1.0,1.03,3.229530e-02,35.042643,4.60248E+11,25.699300,1.654250,ic_high;vbe_high
nx8_fs_-40c_vce1.0v,fs,hbt_typ,-40,8,1.0,1.05,3.802530e-02,41.260091,4.18464E+11,25.904700,1.739260,ic_high;vbe_high
nx8_fs_-40c_vce1.2v,fs,hbt_typ,-40,8,1.2,0.55,3.053650e-10,0.000000,,-33.595800,38.516300,vbe_low
nx8_fs_-40c_vce1.2v,fs,hbt_typ,-40,8,1.2,0.57,8.156810e-10,0.000001,,-33.585500,38.506100,vbe_low
nx8_fs_-40c_vce1.2v,fs,hbt_typ,-40,8,1.2,0.59,2.180690e-09,0.000002,,-33.575100,38.495600,vbe_low
nx8_fs_-40c_vce1.2v,fs,hbt_typ,-40,8,1.2,0.61,5.831810e-09,0.000006,1.47249E+06,-33.564500,38.485000,vbe_low
nx8_fs_-40c_vce1.2v,fs,hbt_typ,-40,8,1.2,0.63,1.559760e-08,0.000017,3.91679E+06,-33.553600,38.474200,vbe_low
nx8_fs_-40c_vce1.2v,fs,hbt_typ,-40,8,1.2,0.65,4.171820e-08,0.000045,1.04257E+07,-33.542100,38.462800,
nx8_fs_-40c_vce1.2v,fs,hbt_typ,-40,8,1.2,0.67,1.115820e-07,0.000121,2.77293E+07,-33.527800,38.448900,
nx8_fs_-40c_vce1.2v,fs,hbt_typ,-40,8,1.2,0.69,2.984380e-07,0.000324,7.36958E+07,-33.496800,38.418900,
nx8_fs_-40c_vce1.2v,fs,hbt_typ,-40,8,1.2,0.71,7.981710e-07,0.000866,1.95947E+08,-33.354500,38.279300,
nx8_fs_-40c_vce1.2v,fs,hbt_typ,-40,8,1.2,0.73,2.134490e-06,0.002316,5.1949E+08,-32.526700,37.458900,
nx8_fs_-40c_vce1.2v,fs,hbt_typ,-40,8,1.2,0.75,5.706560e-06,0.006192,1.37902E+09,-29.074500,34.027100,
nx8_fs_-40c_vce1.2v,fs,hbt_typ,-40,8,1.2,0.77,1.524530e-05,0.016542,3.63696E+09,-22.196400,27.208800,
nx8_fs_-40c_vce1.2v,fs,hbt_typ,-40,8,1.2,0.79,4.064480e-05,0.044102,9.54165E+09,-14.029300,19.234300,
nx8_fs_-40c_vce1.2v,fs,hbt_typ,-40,8,1.2,0.81,1.077430e-04,0.116909,2.45613E+10,-5.753290,11.645900,
nx8_fs_-40c_vce1.2v,fs,hbt_typ,-40,8,1.2,0.83,2.812300e-04,0.305154,6.02789E+10,2.206720,5.896840,
nx8_fs_-40c_vce1.2v,fs,hbt_typ,-40,8,1.2,0.85,7.064010e-04,0.766494,1.33234E+11,9.372490,3.084000,
nx8_fs_-40c_vce1.2v,fs,hbt_typ,-40,8,1.2,0.87,1.637710e-03,1.777029,2.45351E+11,15.105800,2.140650,
nx8_fs_-40c_vce1.2v,fs,hbt_typ,-40,8,1.2,0.89,3.349380e-03,3.634310,3.59781E+11,19.052700,1.822130,
nx8_fs_-40c_vce1.2v,fs,hbt_typ,-40,8,1.2,0.91,5.951720e-03,6.458030,4.41392E+11,21.503900,1.684530,
nx8_fs_-40c_vce1.2v,fs,hbt_typ,-40,8,1.2,0.93,9.369900e-03,10.166992,4.87967E+11,23.014300,1.611700,
nx8_fs_-40c_vce1.2v,fs,hbt_typ,-40,8,1.2,0.95,1.347120e-02,14.617188,5.10764E+11,23.994200,1.574360,
nx8_fs_-40c_vce1.2v,fs,hbt_typ,-40,8,1.2,0.97,1.813910e-02,19.682183,5.16596E+11,24.671500,1.565710,vbe_high
nx8_fs_-40c_vce1.2v,fs,hbt_typ,-40,8,1.2,0.99,2.330260e-02,25.284939,5.09514E+11,25.163400,1.585600,vbe_high
nx8_fs_-40c_vce1.2v,fs,hbt_typ,-40,8,1.2,1.01,2.890400e-02,31.362847,4.89159E+11,25.531300,1.636510,ic_high;vbe_high
nx8_fs_-40c_vce1.2v,fs,hbt_typ,-40,8,1.2,1.03,3.491180e-02,37.881727,4.56191E+11,25.807800,1.722230,ic_high;vbe_high
nx8_fs_-40c_vce1.2v,fs,hbt_typ,-40,8,1.2,1.05,4.130340e-02,44.817057,4.10798E+11,26.007400,1.847280,ic_high;vbe_high
nx8_fs_-40c_vce1.4v,fs,hbt_typ,-40,8,1.4,0.55,3.060350e-10,0.000000,,-33.690300,38.611000,vbe_low
nx8_fs_-40c_vce1.4v,fs,hbt_typ,-40,8,1.4,0.57,8.170870e-10,0.000001,,-33.681500,38.602100,vbe_low
nx8_fs_-40c_vce1.4v,fs,hbt_typ,-40,8,1.4,0.59,2.183990e-09,0.000002,,-33.672500,38.593100,vbe_low
nx8_fs_-40c_vce1.4v,fs,hbt_typ,-40,8,1.4,0.61,5.839980e-09,0.000006,1.47944E+06,-33.663300,38.584000,vbe_low
nx8_fs_-40c_vce1.4v,fs,hbt_typ,-40,8,1.4,0.63,1.561830e-08,0.000017,3.93402E+06,-33.654000,38.574700,vbe_low
nx8_fs_-40c_vce1.4v,fs,hbt_typ,-40,8,1.4,0.65,4.177150e-08,0.000045,1.04754E+07,-33.644000,38.564900,
nx8_fs_-40c_vce1.4v,fs,hbt_typ,-40,8,1.4,0.67,1.117190e-07,0.000121,2.78527E+07,-33.631200,38.552500,
nx8_fs_-40c_vce1.4v,fs,hbt_typ,-40,8,1.4,0.69,2.987950e-07,0.000324,7.40536E+07,-33.601300,38.523600,
nx8_fs_-40c_vce1.4v,fs,hbt_typ,-40,8,1.4,0.71,7.991070e-07,0.000867,1.96838E+08,-33.457300,38.382300,
nx8_fs_-40c_vce1.4v,fs,hbt_typ,-40,8,1.4,0.73,2.136990e-06,0.002319,5.22098E+08,-32.611500,37.543800,
nx8_fs_-40c_vce1.4v,fs,hbt_typ,-40,8,1.4,0.75,5.713540e-06,0.006200,1.3856E+09,-29.107600,34.060400,
nx8_fs_-40c_vce1.4v,fs,hbt_typ,-40,8,1.4,0.77,1.526670e-05,0.016565,3.65410E+09,-22.193700,27.206300,
nx8_fs_-40c_vce1.4v,fs,hbt_typ,-40,8,1.4,0.79,4.072130e-05,0.044185,9.59629E+09,-14.015000,19.220700,
nx8_fs_-40c_vce1.4v,fs,hbt_typ,-40,8,1.4,0.81,1.080750e-04,0.117269,2.4726E+10,-5.728530,11.625000,
nx8_fs_-40c_vce1.4v,fs,hbt_typ,-40,8,1.4,0.83,2.828870e-04,0.306952,6.08476E+10,2.251430,5.872220,
nx8_fs_-40c_vce1.4v,fs,hbt_typ,-40,8,1.4,0.85,7.146840e-04,0.775482,1.35095E+11,9.451160,3.065550,
nx8_fs_-40c_vce1.4v,fs,hbt_typ,-40,8,1.4,0.87,1.673020e-03,1.815343,2.49625E+11,15.221800,2.129260,
nx8_fs_-40c_vce1.4v,fs,hbt_typ,-40,8,1.4,0.89,3.462540e-03,3.757096,3.66027E+11,19.186000,1.814380,
nx8_fs_-40c_vce1.4v,fs,hbt_typ,-40,8,1.4,0.91,6.221870e-03,6.751161,4.48608E+11,21.633000,1.678550,
nx8_fs_-40c_vce1.4v,fs,hbt_typ,-40,8,1.4,0.93,9.886630e-03,10.727680,4.94665E+11,23.134800,1.607970,
nx8_fs_-40c_vce1.4v,fs,hbt_typ,-40,8,1.4,0.95,1.432270e-02,15.541124,5.1553E+11,24.111800,1.575610,
nx8_fs_-40c_vce1.4v,fs,hbt_typ,-40,8,1.4,0.97,1.942790e-02,21.080621,5.19092E+11,24.789400,1.576970,vbe_high
nx8_fs_-40c_vce1.4v,fs,hbt_typ,-40,8,1.4,0.99,2.511860e-02,27.255425,5.08423E+11,25.280400,1.614500,ic_high;vbe_high
nx8_fs_-40c_vce1.4v,fs,hbt_typ,-40,8,1.4,1.01,3.135340e-02,34.020616,4.82069E+11,25.643000,1.693600,ic_high;vbe_high
nx8_fs_-40c_vce1.4v,fs,hbt_typ,-40,8,1.4,1.03,3.810550e-02,41.347114,4.42622E+11,25.908100,1.821350,ic_high;vbe_high
nx8_fs_-40c_vce1.4v,fs,hbt_typ,-40,8,1.4,1.05,4.535830e-02,49.216905,3.91154E+11,26.089800,2.005570,ic_high;vbe_high
nx8_fs_27c_vce0.6v,fs,hbt_typ,27,8,0.6,0.55,1.023540e-07,0.000111,1.95586E+07,-33.038700,39.055900,vbe_low
nx8_fs_27c_vce0.6v,fs,hbt_typ,27,8,0.6,0.57,2.179140e-07,0.000236,4.14101E+07,-33.009700,39.027300,vbe_low
nx8_fs_27c_vce0.6v,fs,hbt_typ,27,8,0.6,0.59,4.639320e-07,0.000503,8.77154E+07,-32.962900,38.981600,vbe_low
nx8_fs_27c_vce0.6v,fs,hbt_typ,27,8,0.6,0.61,9.876470e-07,0.001072,1.85518E+08,-32.842700,38.863600,vbe_low
nx8_fs_27c_vce0.6v,fs,hbt_typ,27,8,0.6,0.63,2.102370e-06,0.002281,3.92644E+08,-32.421200,38.446800,vbe_low
nx8_fs_27c_vce0.6v,fs,hbt_typ,27,8,0.6,0.65,4.474440e-06,0.004855,8.28714E+08,-30.972300,37.008100,
nx8_fs_27c_vce0.6v,fs,hbt_typ,27,8,0.6,0.67,9.519290e-06,0.010329,1.75013E+09,-27.429100,33.487400,
nx8_fs_27c_vce0.6v,fs,hbt_typ,27,8,0.6,0.69,2.023600e-05,0.021957,3.67185E+09,-21.994200,28.103500,
nx8_fs_27c_vce0.6v,fs,hbt_typ,27,8,0.6,0.71,4.294460e-05,0.046598,7.69034E+09,-15.787700,22.019200,
nx8_fs_27c_vce0.6v,fs,hbt_typ,27,8,0.6,0.73,9.081050e-05,0.098536,1.58833E+10,-9.431760,15.973500,
nx8_fs_27c_vce0.6v,fs,hbt_typ,27,8,0.6,0.75,1.905940e-04,0.206808,3.20711E+10,-3.170320,10.514700,
nx8_fs_27c_vce0.6v,fs,hbt_typ,27,8,0.6,0.77,3.940120e-04,0.427530,6.21431E+10,2.815370,6.358630,
nx8_fs_27c_vce0.6v,fs,hbt_typ,27,8,0.6,0.79,7.915680e-04,0.858906,1.11819E+11,8.287780,3.942650,
nx8_fs_27c_vce0.6v,fs,hbt_typ,27,8,0.6,0.81,1.515390e-03,1.644303,1.80227E+11,12.962800,2.832160,
nx8_fs_27c_vce0.6v,fs,hbt_typ,27,8,0.6,0.83,2.708140e-03,2.938520,2.54827E+11,16.636800,2.350830,
nx8_fs_27c_vce0.6v,fs,hbt_typ,27,8,0.6,0.85,4.463580e-03,4.843294,3.19095E+11,19.319300,2.122960,
nx8_fs_27c_vce0.6v,fs,hbt_typ,27,8,0.6,0.87,6.793880e-03,7.371832,3.64543E+11,21.201700,2.000740,
nx8_fs_27c_vce0.6v,fs,hbt_typ,27,8,0.6,0.89,9.650720e-03,10.471701,3.92157E+11,22.516900,1.931010,
nx8_fs_27c_vce0.6v,fs,hbt_typ,27,8,0.6,0.91,1.296360e-02,14.066406,4.03754E+11,23.449100,1.894590,
nx8_fs_27c_vce0.6v,fs,hbt_typ,27,8,0.6,0.93,1.666400e-02,18.081597,4.03409E+11,24.121000,1.884350,
nx8_fs_27c_vce0.6v,fs,hbt_typ,27,8,0.6,0.95,2.069300e-02,22.453342,3.92971E+11,24.586400,1.897920,
nx8_fs_27c_vce0.6v,fs,hbt_typ,27,8,0.6,0.97,2.498230e-02,27.107530,3.50955E+11,24.489400,1.938980,ic_high;vbe_high
nx8_fs_27c_vce0.6v,fs,hbt_typ,27,8,0.6,0.99,2.924050e-02,31.727973,1.75439E+11,20.776000,2.056920,ic_high;vbe_high
nx8_fs_27c_vce0.6v,fs,hbt_typ,27,8,0.6,1.01,3.277760e-02,35.565972,6.32245E+10,14.926200,2.323860,ic_high;vbe_high
nx8_fs_27c_vce0.6v,fs,hbt_typ,27,8,0.6,1.03,3.581140e-02,38.857856,3.35504E+10,11.694300,2.647760,ic_high;vbe_high
nx8_fs_27c_vce0.6v,fs,hbt_typ,27,8,0.6,1.05,3.879900e-02,42.099609,2.19099E+10,9.472340,3.038460,ic_high;vbe_high
nx8_fs_27c_vce0.8v,fs,hbt_typ,27,8,0.8,0.55,1.024500e-07,0.000111,1.97056E+07,-33.238900,39.256200,vbe_low
nx8_fs_27c_vce0.8v,fs,hbt_typ,27,8,0.8,0.57,2.181190e-07,0.000237,4.17558E+07,-33.215700,39.233500,vbe_low
nx8_fs_27c_vce0.8v,fs,hbt_typ,27,8,0.8,0.59,4.643680e-07,0.000504,8.84116E+07,-33.174300,39.193200,vbe_low
nx8_fs_27c_vce0.8v,fs,hbt_typ,27,8,0.8,0.61,9.885860e-07,0.001073,1.87162E+08,-33.056100,39.077200,vbe_low
nx8_fs_27c_vce0.8v,fs,hbt_typ,27,8,0.8,0.63,2.104420e-06,0.002283,3.95966E+08,-32.621500,38.647400,vbe_low
nx8_fs_27c_vce0.8v,fs,hbt_typ,27,8,0.8,0.65,4.478980e-06,0.004860,8.36605E+08,-31.118300,37.154400,
nx8_fs_27c_vce0.8v,fs,hbt_typ,27,8,0.8,0.67,9.529780e-06,0.010340,1.76622E+09,-27.490400,33.549000,
nx8_fs_27c_vce0.8v,fs,hbt_typ,27,8,0.8,0.69,2.026180e-05,0.021985,3.71075E+09,-22.004100,28.113900,
nx8_fs_27c_vce0.8v,fs,hbt_typ,27,8,0.8,0.71,4.301460e-05,0.046674,7.77206E+09,-15.779000,22.011200,
nx8_fs_27c_vce0.8v,fs,hbt_typ,27,8,0.8,0.73,9.102110e-05,0.098764,1.60606E+10,-9.413670,15.957200,
nx8_fs_27c_vce0.8v,fs,hbt_typ,27,8,0.8,0.75,1.912880e-04,0.207561,3.24732E+10,-3.141480,10.492200,
nx8_fs_27c_vce0.8v,fs,hbt_typ,27,8,0.8,0.77,3.964000e-04,0.430122,6.31117E+10,2.861040,6.333620,
nx8_fs_27c_vce0.8v,fs,hbt_typ,27,8,0.8,0.79,7.995950e-04,0.867616,1.13923E+11,8.357800,3.921640,
nx8_fs_27c_vce0.8v,fs,hbt_typ,27,8,0.8,0.81,1.539870e-03,1.670866,1.84233E+11,13.060600,2.817370,
nx8_fs_27c_vce0.8v,fs,hbt_typ,27,8,0.8,0.83,2.772020e-03,3.007834,2.61353E+11,16.756400,2.340700,
nx8_fs_27c_vce0.8v,fs,hbt_typ,27,8,0.8,0.85,4.603070e-03,4.994651,3.28188E+11,19.448400,2.115840,
nx8_fs_27c_vce0.8v,fs,hbt_typ,27,8,0.8,0.87,7.053390e-03,7.653418,3.75860E+11,21.330600,1.996150,
nx8_fs_27c_vce0.8v,fs,hbt_typ,27,8,0.8,0.89,1.007510e-02,10.932183,4.06974E+11,22.641800,1.929740,
nx8_fs_27c_vce0.8v,fs,hbt_typ,27,8,0.8,0.91,1.359620e-02,14.752821,4.22196E+11,23.571900,1.898570,
nx8_fs_27c_vce0.8v,fs,hbt_typ,27,8,0.8,0.93,1.754520e-02,19.037760,4.26539E+11,24.246000,1.896560,
nx8_fs_27c_vce0.8v,fs,hbt_typ,27,8,0.8,0.95,2.186210e-02,23.721897,4.17825E+11,24.739900,1.922040,
nx8_fs_27c_vce0.8v,fs,hbt_typ,27,8,0.8,0.97,2.649810e-02,28.752279,4.00334E+11,25.100700,1.975100,ic_high;vbe_high
nx8_fs_27c_vce0.8v,fs,hbt_typ,27,8,0.8,0.99,3.141590e-02,34.088433,3.69958E+11,25.319100,2.057090,ic_high;vbe_high
nx8_fs_27c_vce0.8v,fs,hbt_typ,27,8,0.8,1.01,3.653960e-02,39.648003,2.92318E+11,24.663600,2.177210,ic_high;vbe_high
nx8_fs_27c_vce0.8v,fs,hbt_typ,27,8,0.8,1.03,4.137940e-02,44.899523,1.1389E+11,19.477200,2.407170,ic_high;vbe_high
nx8_fs_27c_vce0.8v,fs,hbt_typ,27,8,0.8,1.05,4.536780e-02,49.227214,4.84228E+10,14.465800,2.770890,ic_high;vbe_high
nx8_fs_27c_vce1.0v,fs,hbt_typ,27,8,1.0,0.55,1.025480e-07,0.000111,1.98218E+07,-33.392900,39.410500,vbe_low
nx8_fs_27c_vce1.0v,fs,hbt_typ,27,8,1.0,0.57,2.183250e-07,0.000237,4.20268E+07,-33.373200,39.391300,vbe_low
nx8_fs_27c_vce1.0v,fs,hbt_typ,27,8,1.0,0.59,4.648070e-07,0.000504,8.89536E+07,-33.334800,39.353900,vbe_low
nx8_fs_27c_vce1.0v,fs,hbt_typ,27,8,1.0,0.61,9.895220e-07,0.001074,1.88429E+08,-33.216600,39.237900,vbe_low
nx8_fs_27c_vce1.0v,fs,hbt_typ,27,8,1.0,0.63,2.106440e-06,0.002286,3.9851E+08,-32.770200,38.796200,vbe_low
nx8_fs_27c_vce1.0v,fs,hbt_typ,27,8,1.0,0.65,4.483460e-06,0.004865,8.4259E+08,-31.223700,37.260000,
nx8_fs_27c_vce1.0v,fs,hbt_typ,27,8,1.0,0.67,9.540100e-06,0.010352,1.77836E+09,-27.531800,33.590600,
nx8_fs_27c_vce1.0v,fs,hbt_typ,27,8,1.0,0.69,2.028730e-05,0.022013,3.73993E+09,-22.008100,28.118200,
nx8_fs_27c_vce1.0v,fs,hbt_typ,27,8,1.0,0.71,4.308360e-05,0.046749,7.83331E+09,-15.769000,22.001800,
nx8_fs_27c_vce1.0v,fs,hbt_typ,27,8,1.0,0.73,9.123010e-05,0.098991,1.61944E+10,-9.395560,15.940900,
nx8_fs_27c_vce1.0v,fs,hbt_typ,27,8,1.0,0.75,1.919820e-04,0.208314,3.2781E+10,-3.112870,10.469800,
nx8_fs_27c_vce1.0v,fs,hbt_typ,27,8,1.0,0.77,3.988130e-04,0.432740,6.38674E+10,2.906570,6.308670,
nx8_fs_27c_vce1.0v,fs,hbt_typ,27,8,1.0,0.79,8.078100e-04,0.876530,1.15595E+11,8.428170,3.900610,
nx8_fs_27c_vce1.0v,fs,hbt_typ,27,8,1.0,0.81,1.565360e-03,1.698524,1.87490E+11,13.159500,2.802510,
nx8_fs_27c_vce1.0v,fs,hbt_typ,27,8,1.0,0.83,2.839790e-03,3.081369,2.66813E+11,16.877900,2.330460,
nx8_fs_27c_vce1.0v,fs,hbt_typ,27,8,1.0,0.85,4.753750e-03,5.158149,3.35161E+11,19.579500,2.108640,
nx8_fs_27c_vce1.0v,fs,hbt_typ,27,8,1.0,0.87,7.337350e-03,7.961534,3.84899E+11,21.460000,1.991690,
nx8_fs_27c_vce1.0v,fs,hbt_typ,27,8,1.0,0.89,1.054580e-02,11.442925,4.15418E+11,22.764400,1.929180,
nx8_fs_27c_vce1.0v,fs,hbt_typ,27,8,1.0,0.91,1.430510e-02,15.522027,4.32472E+11,23.686300,1.904510,
nx8_fs_27c_vce1.0v,fs,hbt_typ,27,8,1.0,0.93,1.854130e-02,20.118598,4.37622E+11,24.352900,1.912970,
nx8_fs_27c_vce1.0v,fs,hbt_typ,27,8,1.0,0.95,2.319360e-02,25.166667,4.31513E+11,24.842400,1.954260,
nx8_fs_27c_vce1.0v,fs,hbt_typ,27,8,1.0,0.97,2.821150e-02,30.611437,4.13649E+11,25.200300,2.029860,ic_high;vbe_high
nx8_fs_27c_vce1.0v,fs,hbt_typ,27,8,1.0,0.99,3.355660e-02,36.411241,3.83352E+11,25.450500,2.142020,ic_high;vbe_high
nx8_fs_27c_vce1.0v,fs,hbt_typ,27,8,1.0,1.01,3.919850e-02,42.533095,3.45222E+11,25.601700,2.293170,ic_high;vbe_high
nx8_fs_27c_vce1.0v,fs,hbt_typ,27,8,1.0,1.03,4.509080e-02,48.926649,2.85418E+11,25.340800,2.488550,ic_high;vbe_high
nx8_fs_27c_vce1.0v,fs,hbt_typ,27,8,1.0,1.05,5.088160e-02,55.210069,1.34491E+11,21.400800,2.776080,ic_high;vbe_high
nx8_fs_27c_vce1.2v,fs,hbt_typ,27,8,1.2,0.55,1.026650e-07,0.000111,1.99218E+07,-33.518000,39.535800,vbe_low
nx8_fs_27c_vce1.2v,fs,hbt_typ,27,8,1.2,0.57,2.185680e-07,0.000237,4.22574E+07,-33.500500,39.518800,vbe_low
nx8_fs_27c_vce1.2v,fs,hbt_typ,27,8,1.2,0.59,4.653100e-07,0.000505,8.94114E+07,-33.463900,39.483100,vbe_low
nx8_fs_27c_vce1.2v,fs,hbt_typ,27,8,1.2,0.61,9.905760e-07,0.001075,1.89489E+08,-33.344900,39.366400,vbe_low
nx8_fs_27c_vce1.2v,fs,hbt_typ,27,8,1.2,0.63,2.108680e-06,0.002288,4.00623E+08,-32.887800,38.914000,vbe_low
nx8_fs_27c_vce1.2v,fs,hbt_typ,27,8,1.2,0.65,4.488320e-06,0.004870,8.47525E+08,-31.305000,37.341500,
nx8_fs_27c_vce1.2v,fs,hbt_typ,27,8,1.2,0.67,9.551080e-06,0.010364,1.78832E+09,-27.561500,33.620600,
nx8_fs_27c_vce1.2v,fs,hbt_typ,27,8,1.2,0.69,2.031390e-05,0.022042,3.76377E+09,-22.008400,28.118800,
nx8_fs_27c_vce1.2v,fs,hbt_typ,27,8,1.2,0.71,4.315470e-05,0.046826,7.88347E+09,-15.757900,21.991300,
nx8_fs_27c_vce1.2v,fs,hbt_typ,27,8,1.2,0.73,9.144300e-05,0.099222,1.63048E+10,-9.377070,15.924100,
nx8_fs_27c_vce1.2v,fs,hbt_typ,27,8,1.2,0.75,1.926870e-04,0.209079,3.30405E+10,-3.084020,10.447100,
nx8_fs_27c_vce1.2v,fs,hbt_typ,27,8,1.2,0.77,4.012710e-04,0.435407,6.45139E+10,2.952480,6.283430,
nx8_fs_27c_vce1.2v,fs,hbt_typ,27,8,1.2,0.79,8.162630e-04,0.885702,1.17052E+11,8.499350,3.879360,
nx8_fs_27c_vce1.2v,fs,hbt_typ,27,8,1.2,0.81,1.592000e-03,1.727431,1.9088E+11,13.260000,2.787480,
nx8_fs_27c_vce1.2v,fs,hbt_typ,27,8,1.2,0.83,2.911970e-03,3.159690,2.72196E+11,17.001300,2.320080,
nx8_fs_27c_vce1.2v,fs,hbt_typ,27,8,1.2,0.85,4.917220e-03,5.335525,3.42067E+11,19.712500,2.101380,
nx8_fs_27c_vce1.2v,fs,hbt_typ,27,8,1.2,0.87,7.650540e-03,8.301367,3.92109E+11,21.591400,1.987430,
nx8_fs_27c_vce1.2v,fs,hbt_typ,27,8,1.2,0.89,1.107150e-02,12.013346,4.21941E+11,22.888700,1.929560,
nx8_fs_27c_vce1.2v,fs,hbt_typ,27,8,1.2,0.91,1.510570e-02,16.390734,4.39031E+11,23.801300,1.913010,
nx8_fs_27c_vce1.2v,fs,hbt_typ,27,8,1.2,0.93,1.968050e-02,21.354709,4.43035E+11,24.457100,1.934940,
nx8_fs_27c_vce1.2v,fs,hbt_typ,27,8,1.2,0.95,2.473060e-02,26.834418,4.35467E+11,24.934200,1.996990,ic_high
nx8_fs_27c_vce1.2v,fs,hbt_typ,27,8,1.2,0.97,3.020720e-02,32.776910,4.16004E+11,25.279000,2.102600,ic_high;vbe_high
nx8_fs_27c_vce1.2v,fs,hbt_typ,27,8,1.2,0.99,3.606990e-02,39.138346,3.85604E+11,25.516600,2.255860,ic_high;vbe_high
nx8_fs_27c_vce1.2v,fs,hbt_typ,27,8,1.2,1.01,4.228700e-02,45.884332,3.41471E+11,25.652800,2.460670,ic_high;vbe_high
nx8_fs_27c_vce1.2v,fs,hbt_typ,27,8,1.2,1.03,4.883000e-02,52.983941,2.9296E+11,25.685900,2.720100,ic_high;vbe_high
nx8_fs_27c_vce1.2v,fs,hbt_typ,27,8,1.2,1.05,5.564240e-02,60.375868,2.28303E+11,25.154100,3.040010,ic_high;vbe_high
nx8_fs_27c_vce1.4v,fs,hbt_typ,27,8,1.4,0.55,1.028400e-07,0.000112,2.0018E+07,-33.623200,39.641100,vbe_low
nx8_fs_27c_vce1.4v,fs,hbt_typ,27,8,1.4,0.57,2.189220e-07,0.000238,4.24762E+07,-33.607300,39.625600,vbe_low
nx8_fs_27c_vce1.4v,fs,hbt_typ,27,8,1.4,0.59,4.660320e-07,0.000506,8.9841E+07,-33.571700,39.591000,vbe_low
nx8_fs_27c_vce1.4v,fs,hbt_typ,27,8,1.4,0.61,9.920520e-07,0.001076,1.90471E+08,-33.451600,39.473200,vbe_low
nx8_fs_27c_vce1.4v,fs,hbt_typ,27,8,1.4,0.63,2.111730e-06,0.002291,4.02562E+08,-32.984500,39.010800,vbe_low
nx8_fs_27c_vce1.4v,fs,hbt_typ,27,8,1.4,0.65,4.494730e-06,0.004877,8.51994E+08,-31.369800,37.406400,
nx8_fs_27c_vce1.4v,fs,hbt_typ,27,8,1.4,0.67,9.565050e-06,0.010379,1.79727E+09,-27.582300,33.641500,
nx8_fs_27c_vce1.4v,fs,hbt_typ,27,8,1.4,0.69,2.034620e-05,0.022077,3.78501E+09,-22.004500,28.115200,
nx8_fs_27c_vce1.4v,fs,hbt_typ,27,8,1.4,0.71,4.323680e-05,0.046915,7.92805E+09,-15.744400,21.978300,
nx8_fs_27c_vce1.4v,fs,hbt_typ,27,8,1.4,0.73,9.167760e-05,0.099477,1.64032E+10,-9.356560,15.905200,
nx8_fs_27c_vce1.4v,fs,hbt_typ,27,8,1.4,0.75,1.934380e-04,0.209894,3.33124E+10,-3.053130,10.422500,
nx8_fs_27c_vce1.4v,fs,hbt_typ,27,8,1.4,0.77,4.038470e-04,0.438202,6.51033E+10,3.000770,6.256510,
nx8_fs_27c_vce1.4v,fs,hbt_typ,27,8,1.4,0.79,8.251110e-04,0.895303,1.1851E+11,8.573260,3.856910,
nx8_fs_27c_vce1.4v,fs,hbt_typ,27,8,1.4,0.81,1.620160e-03,1.757986,1.9402E+11,13.363000,2.771690,
nx8_fs_27c_vce1.4v,fs,hbt_typ,27,8,1.4,0.83,2.989470e-03,3.243783,2.77135E+11,17.124900,2.309290,
nx8_fs_27c_vce1.4v,fs,hbt_typ,27,8,1.4,0.85,5.095800e-03,5.529297,3.48261E+11,19.841400,2.093990,
nx8_fs_27c_vce1.4v,fs,hbt_typ,27,8,1.4,0.87,7.998410e-03,8.678830,3.98332E+11,21.715400,1.983500,
nx8_fs_27c_vce1.4v,fs,hbt_typ,27,8,1.4,0.89,1.166360e-02,12.655816,4.28132E+11,23.006000,1.931300,
nx8_fs_27c_vce1.4v,fs,hbt_typ,27,8,1.4,0.91,1.602100e-02,17.383898,4.43704E+11,23.912600,1.925050,
nx8_fs_27c_vce1.4v,fs,hbt_typ,27,8,1.4,0.93,2.099690e-02,22.783095,4.45694E+11,24.559900,1.964600,
nx8_fs_27c_vce1.4v,fs,hbt_typ,27,8,1.4,0.95,2.653200e-02,28.789062,4.34936E+11,25.021900,2.054410,ic_high
nx8_fs_27c_vce1.4v,fs,hbt_typ,27,8,1.4,0.97,3.257030e-02,35.341037,4.11451E+11,25.344700,2.200800,ic_high;vbe_high
nx8_fs_27c_vce1.4v,fs,hbt_typ,27,8,1.4,0.99,3.907550e-02,42.399631,3.75696E+11,25.554400,2.410440,ic_high;vbe_high
nx8_fs_27c_vce1.4v,fs,hbt_typ,27,8,1.4,1.01,4.601400e-02,49.928385,3.29908E+11,25.659700,2.688980,ic_high;vbe_high
nx8_fs_27c_vce1.4v,fs,hbt_typ,27,8,1.4,1.03,5.335370e-02,57.892470,2.74924E+11,25.644400,3.039910,ic_high;vbe_high
nx8_fs_27c_vce1.4v,fs,hbt_typ,27,8,1.4,1.05,6.105730e-02,66.251411,2.20962E+11,25.444500,3.463990,ic_high;vbe_high
