point_id,bench,role,corner_label,hbt_section,temp_c,nx,selft,rb_label,rb_ohm,vce_v,ic_a,ic_per_nx_a,vbe_v
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,5.200000e-01,3.980072e-10,4.975090e-11,1.646223e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,5.600000e-01,3.981498e-10,4.976873e-11,1.654571e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,6.000000e-01,3.982902e-10,4.978627e-11,1.662761e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,6.400000e-01,3.984295e-10,4.980369e-11,1.670874e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,6.800000e-01,3.985684e-10,4.982105e-11,1.678957e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,7.200000e-01,3.987074e-10,4.983843e-11,1.687041e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,7.600000e-01,3.988465e-10,4.985581e-11,1.695143e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,8.000000e-01,3.989862e-10,4.987328e-11,1.703278e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,8.400000e-01,3.991264e-10,4.989080e-11,1.711457e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,8.800000e-01,3.992673e-10,4.990841e-11,1.719689e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,9.200000e-01,3.994091e-10,4.992614e-11,1.727984e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,9.600000e-01,3.995518e-10,4.994397e-11,1.736352e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,1.000000e+00,3.996953e-10,4.996191e-11,1.744802e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,1.040000e+00,3.998401e-10,4.998001e-11,1.753343e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,1.080000e+00,3.999862e-10,4.999828e-11,1.761984e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,1.120000e+00,4.001338e-10,5.001673e-11,1.770737e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,1.160000e+00,4.002827e-10,5.003534e-11,1.779610e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,1.200000e+00,4.004332e-10,5.005415e-11,1.788614e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,1.240000e+00,4.005856e-10,5.007320e-11,1.797760e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,1.280000e+00,4.007397e-10,5.009246e-11,1.807057e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,1.320000e+00,4.008962e-10,5.011203e-11,1.816516e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,1.360000e+00,4.010544e-10,5.013180e-11,1.826148e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,1.400000e+00,4.012152e-10,5.015190e-11,1.835964e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,1.440000e+00,4.013785e-10,5.017231e-11,1.845972e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,1.480000e+00,4.015442e-10,5.019302e-11,1.856185e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,1.520000e+00,4.017126e-10,5.021408e-11,1.866613e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,1.560000e+00,4.018838e-10,5.023547e-11,1.877265e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,1.600000e+00,4.020579e-10,5.025724e-11,1.888152e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,1.640000e+00,4.022352e-10,5.027940e-11,1.899285e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,1.680000e+00,4.024156e-10,5.030195e-11,1.910674e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,1.720000e+00,4.025994e-10,5.032493e-11,1.922329e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,1.760000e+00,4.027865e-10,5.034831e-11,1.934260e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,1.800000e+00,4.029774e-10,5.037217e-11,1.946477e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,1.840000e+00,4.031720e-10,5.039650e-11,1.958990e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,1.880000e+00,4.033704e-10,5.042130e-11,1.971810e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,1.920000e+00,4.035729e-10,5.044661e-11,1.984946e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,1.960000e+00,4.037793e-10,5.047241e-11,1.998409e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,2.000000e+00,4.039900e-10,5.049875e-11,2.012209e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,2.040000e+00,4.042054e-10,5.052568e-11,2.026355e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,2.080000e+00,4.044250e-10,5.055312e-11,2.040858e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,2.120000e+00,4.046494e-10,5.058118e-11,2.055729e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,2.160000e+00,4.048786e-10,5.060983e-11,2.070977e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,2.200000e+00,4.051128e-10,5.063910e-11,2.086614e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,2.240000e+00,4.053516e-10,5.066895e-11,2.102649e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,2.280000e+00,4.055961e-10,5.069951e-11,2.119094e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,2.320000e+00,4.058462e-10,5.073077e-11,2.135959e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,2.360000e+00,4.061016e-10,5.076270e-11,2.153257e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,2.400000e+00,4.063625e-10,5.079531e-11,2.170998e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,2.440000e+00,4.066295e-10,5.082869e-11,2.189194e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,2.480000e+00,4.069027e-10,5.086284e-11,2.207857e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,2.520000e+00,4.071816e-10,5.089770e-11,2.227000e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,2.560000e+00,4.074673e-10,5.093341e-11,2.246636e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,2.600000e+00,4.077594e-10,5.096993e-11,2.266777e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,2.640000e+00,4.080582e-10,5.100727e-11,2.287439e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,2.680000e+00,4.083644e-10,5.104555e-11,2.308635e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,2.720000e+00,4.086773e-10,5.108466e-11,2.330379e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,2.760000e+00,4.089979e-10,5.112474e-11,2.352688e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,2.800000e+00,4.093259e-10,5.116574e-11,2.375578e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,2.840000e+00,4.096616e-10,5.120770e-11,2.399066e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,2.880000e+00,4.100057e-10,5.125071e-11,2.423169e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,2.920000e+00,4.103585e-10,5.129481e-11,2.447907e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,2.960000e+00,4.107199e-10,5.133999e-11,2.473299e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,3.000000e+00,4.110902e-10,5.138627e-11,2.499366e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,3.040000e+00,4.114695e-10,5.143369e-11,2.526130e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,3.080000e+00,4.118590e-10,5.148238e-11,2.553613e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,3.120000e+00,4.122580e-10,5.153225e-11,2.581843e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,3.160000e+00,4.126677e-10,5.158346e-11,2.610843e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,3.200000e+00,4.130884e-10,5.163605e-11,2.640643e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,3.240000e+00,4.135198e-10,5.168998e-11,2.671272e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,3.280000e+00,4.139633e-10,5.174541e-11,2.702762e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,3.320000e+00,4.144190e-10,5.180237e-11,2.735147e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,3.360000e+00,4.148874e-10,5.186092e-11,2.768464e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,3.400000e+00,4.153693e-10,5.192116e-11,2.802753e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,3.440000e+00,4.158655e-10,5.198319e-11,2.838055e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,3.480000e+00,4.163762e-10,5.204702e-11,2.874419e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,3.520000e+00,4.169024e-10,5.211280e-11,2.911892e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,3.560000e+00,4.174446e-10,5.218057e-11,2.950530e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,3.600000e+00,4.180040e-10,5.225050e-11,2.990391e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,3.640000e+00,4.185819e-10,5.232274e-11,3.031540e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,3.680000e+00,4.191789e-10,5.239736e-11,3.074048e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,3.720000e+00,4.197962e-10,5.247453e-11,3.117994e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,3.760000e+00,4.204355e-10,5.255444e-11,3.163462e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,3.800000e+00,4.210972e-10,5.263715e-11,3.210548e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,3.840000e+00,4.217848e-10,5.272310e-11,3.259359e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,3.880000e+00,4.224988e-10,5.281235e-11,3.310013e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,3.920000e+00,4.232408e-10,5.290510e-11,3.362643e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,3.960000e+00,4.240146e-10,5.300182e-11,3.417400e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,4.000000e+00,4.248220e-10,5.310275e-11,3.474455e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,4.040000e+00,4.256659e-10,5.320824e-11,3.534003e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,4.080000e+00,4.265504e-10,5.331880e-11,3.596270e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,4.120000e+00,4.274801e-10,5.343501e-11,3.661518e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,4.160000e+00,4.284585e-10,5.355731e-11,3.730053e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,4.200000e+00,4.294918e-10,5.368647e-11,3.802240e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,4.240000e+00,4.305876e-10,5.382345e-11,3.878513e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,4.280000e+00,4.317539e-10,5.396924e-11,3.959402e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,4.320000e+00,4.330014e-10,5.412517e-11,4.045562e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,4.360000e+00,4.343434e-10,5.429293e-11,4.137813e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,4.400000e+00,4.357969e-10,5.447461e-11,4.237214e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,4.440000e+00,4.373861e-10,5.467326e-11,4.345202e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,4.480000e+00,4.391415e-10,5.489269e-11,4.463645e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,4.520000e+00,4.411086e-10,5.513858e-11,4.595324e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,4.560000e+00,4.433588e-10,5.541985e-11,4.744445e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,4.600000e+00,4.460085e-10,5.575106e-11,4.918004e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,4.640000e+00,4.492849e-10,5.616061e-11,5.129329e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,4.680000e+00,4.537397e-10,5.671746e-11,5.410892e-02
b_nx8_bcs_125c_rb1g_st1,B,control-open,bcs,hbt_bcs,125,8,1,1g,1e9,4.720000e+00,4.626403e-10,5.783004e-11,5.951854e-02
b_nx1_wcs_-40c_rb1g_st1,B,control-open,wcs,hbt_wcs,-40,1,1,1g,1e9,2.000000e-01,5.992080e-13,5.992080e-13,3.984123e-04
b_nx1_wcs_-40c_rb1g_st1,B,control-open,wcs,hbt_wcs,-40,1,1,1g,1e9,2.400000e-01,7.190492e-13,7.190492e-13,4.780936e-04
b_nx1_wcs_-40c_rb1g_st1,B,control-open,wcs,hbt_wcs,-40,1,1,1g,1e9,2.800000e-01,8.388890e-13,8.388890e-13,5.577749e-04
b_nx1_wcs_-40c_rb1g_st1,B,control-open,wcs,hbt_wcs,-40,1,1,1g,1e9,3.200000e-01,9.587298e-13,9.587298e-13,6.374562e-04
b_nx1_wcs_-40c_rb1g_st1,B,control-open,wcs,hbt_wcs,-40,1,1,1g,1e9,3.600000e-01,1.078571e-12,1.078571e-12,7.171374e-04
b_nx1_wcs_-40c_rb1g_st1,B,control-open,wcs,hbt_wcs,-40,1,1,1g,1e9,4.000000e-01,1.198411e-12,1.198411e-12,7.968187e-04
b_nx1_wcs_-40c_rb1g_st1,B,control-open,wcs,hbt_wcs,-40,1,1,1g,1e9,4.400000e-01,1.318251e-12,1.318251e-12,8.765000e-04
b_nx1_wcs_-40c_rb1g_st1,B,control-open,wcs,hbt_wcs,-40,1,1,1g,1e9,4.800000e-01,1.438091e-12,1.438091e-12,9.561813e-04
b_nx1_wcs_-40c_rb1g_st1,B,control-open,wcs,hbt_wcs,-40,1,1,1g,1e9,5.200000e-01,1.557931e-12,1.557931e-12,1.035863e-03
b_nx1_wcs_-40c_rb1g_st1,B,control-open,wcs,hbt_wcs,-40,1,1,1g,1e9,5.600000e-01,1.677773e-12,1.677773e-12,1.115544e-03
b_nx1_wcs_-40c_rb1g_st1,B,control-open,wcs,hbt_wcs,-40,1,1,1g,1e9,6.000000e-01,1.797612e-12,1.797612e-12,1.195225e-03
b_nx1_wcs_-40c_rb1g_st1,B,control-open,wcs,hbt_wcs,-40,1,1,1g,1e9,6.400000e-01,1.917452e-12,1.917452e-12,1.274906e-03
b_nx1_wcs_-40c_rb1g_st1,B,control-open,wcs,hbt_wcs,-40,1,1,1g,1e9,6.800000e-01,2.037294e-12,2.037294e-12,1.354588e-03
b_nx1_wcs_-40c_rb1g_st1,B,control-open,wcs,hbt_wcs,-40,1,1,1g,1e9,7.200000e-01,2.157133e-12,2.157133e-12,1.434269e-03
b_nx1_wcs_-40c_rb1g_st1,B,control-open,wcs,hbt_wcs,-40,1,1,1g,1e9,7.600000e-01,2.276975e-12,2.276975e-12,1.513950e-03
b_nx1_wcs_-40c_rb1g_st1,B,control-open,wcs,hbt_wcs,-40,1,1,1g,1e9,8.000000e-01,2.396817e-12,2.396817e-12,1.593631e-03
b_nx1_wcs_-40c_rb1g_st1,B,control-open,wcs,hbt_wcs,-40,1,1,1g,1e9,8.400000e-01,2.516656e-12,2.516656e-12,1.673313e-03
b_nx1_wcs_-40c_rb1g_st1,B,control-open,wcs,hbt_wcs,-40,1,1,1g,1e9,8.800000e-01,2.636494e-12,2.636494e-12,1.752994e-03
b_nx1_wcs_-40c_rb1g_st1,B,control-open,wcs,hbt_wcs,-40,1,1,1g,1e9,9.200000e-01,2.756336e-12,2.756336e-12,1.832675e-03
b_nx1_wcs_-40c_rb1g_st1,B,control-open,wcs,hbt_wcs,-40,1,1,1g,1e9,9.600000e-01,2.876180e-12,2.876180e-12,1.912357e-03
b_nx1_wcs_-40c_rb1g_st1,B,control-open,wcs,hbt_wcs,-40,1,1,1g,1e9,1.000000e+00,2.996021e-12,2.996021e-12,1.992038e-03
b_nx1_wcs_-40c_rb1g_st1,B,control-open,wcs,hbt_wcs,-40,1,1,1g,1e9,1.040000e+00,3.115861e-12,3.115861e-12,2.071719e-03
b_nx1_wcs_-40c_rb1g_st1,B,control-open,wcs,hbt_wcs,-40,1,1,1g,1e9,1.080000e+00,3.235707e-12,3.235707e-12,2.151400e-03
b_nx1_wcs_-40c_rb1g_st1,B,control-open,wcs,hbt_wcs,-40,1,1,1g,1e9,1.120000e+00,3.355545e-12,3.355545e-12,2.231082e-03
b_nx1_wcs_-40c_rb1g_st1,B,control-open,wcs,hbt_wcs,-40,1,1,1g,1e9,1.160000e+00,3.475387e-12,3.475387e-12,2.310763e-03
b_nx1_wcs_-40c_rb1g_st1,B,control-open,wcs,hbt_wcs,-40,1,1,1g,1e9,1.200000e+00,3.595228e-12,3.595228e-12,2.390444e-03
b_nx1_wcs_-40c_rb1g_st1,B,control-open,wcs,hbt_wcs,-40,1,1,1g,1e9,1.240000e+00,3.715063e-12,3.715063e-12,2.470126e-03
b_nx1_wcs_-40c_rb1g_st1,B,control-open,wcs,hbt_wcs,-40,1,1,1g,1e9,1.280000e+00,3.834905e-12,3.834905e-12,2.549807e-03
b_nx1_wcs_-40c_rb1g_st1,B,control-open,wcs,hbt_wcs,-40,1,1,1g,1e9,1.320000e+00,3.954750e-12,3.954750e-12,2.629488e-03
b_nx1_wcs_-40c_rb1g_st1,B,control-open,wcs,hbt_wcs,-40,1,1,1g,1e9,1.360000e+00,4.074584e-12,4.074584e-12,2.709169e-03
b_nx1_wcs_-40c_rb1g_st1,B,control-open,wcs,hbt_wcs,-40,1,1,1g,1e9,1.400000e+00,4.194430e-12,4.194430e-12,2.788851e-03
b_nx1_wcs_-40c_rb1g_st1,B,control-open,wcs,hbt_wcs,-40,1,1,1g,1e9,1.440000e+00,4.314268e-12,4.314268e-12,2.868532e-03
b_nx1_wcs_-40c_rb1g_st1,B,control-open,wcs,hbt_wcs,-40,1,1,1g,1e9,1.480000e+00,4.434115e-12,4.434115e-12,2.948213e-03
b_nx1_wcs_-40c_rb1g_st1,B,control-open,wcs,hbt_wcs,-40,1,1,1g,1e9,1.520000e+00,4.553957e-12,4.553957e-12,3.027894e-03
b_nx1_wcs_-40c_rb1g_st1,B,control-open,wcs,hbt_wcs,-40,1,1,1g,1e9,1.560000e+00,4.673796e-12,4.673796e-12,3.107576e-03
b_nx1_wcs_-40c_rb1g_st1,B,control-open,wcs,hbt_wcs,-40,1,1,1g,1e9,1.600000e+00,4.793641e-12,4.793641e-12,3.187257e-03
b_nx1_wcs_-40c_rb1g_st1,B,control-open,wcs,hbt_wcs,-40,1,1,1g,1e9,1.640000e+00,4.913479e-12,4.913479e-12,3.266938e-03
b_nx1_wcs_-40c_rb1g_st1,B,control-open,wcs,hbt_wcs,-40,1,1,1g,1e9,1.680000e+00,5.033324e-12,5.033324e-12,3.346620e-03
b_nx1_wcs_-40c_rb1g_st1,B,control-open,wcs,hbt_wcs,-40,1,1,1g,1e9,1.720000e+00,5.153166e-12,5.153166e-12,3.426301e-03
b_nx1_wcs_-40c_rb1g_st1,B,control-open,wcs,hbt_wcs,-40,1,1,1g,1e9,1.760000e+00,5.273008e-12,5.273008e-12,3.505982e-03
b_nx1_wcs_-40c_rb1g_st1,B,control-open,wcs,hbt_wcs,-40,1,1,1g,1e9,1.800000e+00,5.392853e-12,5.392853e-12,3.585663e-03
b_nx1_wcs_-40c_rb1g_st1,B,control-open,wcs,hbt_wcs,-40,1,1,1g,1e9,1.840000e+00,5.512695e-12,5.512695e-12,3.665345e-03
b_nx1_wcs_-40c_rb1g_st1,B,control-open,wcs,hbt_wcs,-40,1,1,1g,1e9,1.880000e+00,5.632541e-12,5.632541e-12,3.745026e-03
b_nx1_wcs_-40c_rb1g_st1,B,control-open,wcs,hbt_wcs,-40,1,1,1g,1e9,1.920000e+00,5.752383e-12,5.752383e-12,3.824707e-03
b_nx1_wcs_-40c_rb1g_st1,B,control-open,wcs,hbt_wcs,-40,1,1,1g,1e9,1.960000e+00,5.872233e-12,5.872233e-12,3.904388e-03
b_nx1_wcs_-40c_rb1g_st1,B,control-open,wcs,hbt_wcs,-40,1,1,1g,1e9,2.000000e+00,5.992050e-12,5.992050e-12,3.984070e-03
b_nx1_wcs_-40c_rb1g_st1,B,control-open,wcs,hbt_wcs,-40,1,1,1g,1e9,2.040000e+00,6.111870e-12,6.111870e-12,4.063751e-03
b_nx1_wcs_-40c_rb1g_st1,B,control-open,wcs,hbt_wcs,-40,1,1,1g,1e9,2.080000e+00,6.231724e-12,6.231724e-12,4.143432e-03
b_nx1_wcs_-40c_rb1g_st1,B,control-open,wcs,hbt_wcs,-40,1,1,1g,1e9,2.120000e+00,6.351557e-12,6.351557e-12,4.223114e-03
b_nx1_wcs_-40c_rb1g_st1,B,control-open,wcs,hbt_wcs,-40,1,1,1g,1e9,2.160000e+00,6.471420e-12,6.471420e-12,4.302795e-03
b_nx1_wcs_-40c_rb1g_st1,B,control-open,wcs,hbt_wcs,-40,1,1,1g,1e9,2.200000e+00,6.591276e-12,6.591276e-12,4.382476e-03
b_nx1_wcs_-40c_rb1g_st1,B,control-open,wcs,hbt_wcs,-40,1,1,1g,1e9,2.240000e+00,6.711072e-12,6.711072e-12,4.462157e-03
b_nx1_wcs_-40c_rb1g_st1,B,control-open,wcs,hbt_wcs,-40,1,1,1g,1e9,2.280000e+00,6.830923e-12,6.830923e-12,4.541839e-03
b_nx1_wcs_-40c_rb1g_st1,B,control-open,wcs,hbt_wcs,-40,1,1,1g,1e9,2.320000e+00,6.950789e-12,6.950789e-12,4.621520e-03
b_nx1_wcs_-40c_rb1g_st1,B,control-open,wcs,hbt_wcs,-40,1,1,1g,1e9,2.360000e+00,7.070598e-12,7.070598e-12,4.701201e-03
b_nx1_wcs_-40c_rb1g_st1,B,control-open,wcs,hbt_wcs,-40,1,1,1g,1e9,2.400000e+00,7.190476e-12,7.190476e-12,4.780882e-03
b_nx1_wcs_-40c_rb1g_st1,B,control-open,wcs,hbt_wcs,-40,1,1,1g,1e9,2.440000e+00,7.310272e-12,7.310272e-12,4.860564e-03
b_nx1_wcs_-40c_rb1g_st1,B,control-open,wcs,hbt_wcs,-40,1,1,1g,1e9,2.480000e+00,7.430133e-12,7.430133e-12,4.940245e-03
